Machine Name,Device Name,Description,Device Type,Connected,Safe To Unplug,Disabled,USB Hub,Drive Letter,Serial Number,Created Date,Last Plug/Unplug Date,VendorID,ProductID,Firmware Revision,USB Class,USB SubClass,USB Protocol,Hub / Port,Computer Name,Vendor Name,Product Name,ParentId Prefix,Service Name,Service Description,Driver Filename,Device Class,Device Mfg,Power,USB Version,Driver Description,Driver Version,Instance ID
PEPWKD12024,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 3:03:30 PM,8/24/2016 3:03:30 PM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWKD12024,Port_#0002.Hub_#0003,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001290413118342,8/24/2016 3:53:52 PM,8/24/2016 3:54:23 PM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.19144,USB\VID_0781&PID_5583\4C530001290413118342
PEPWKD12024,Port_#0005.Hub_#0004,USB Composite Device,Unknown,Yes,Yes,No,No,,,8/24/2016 3:03:30 PM,8/21/2016 11:27:39 AM,04b4,101,0.01,0,0,0,"Hub 2, Port 5",,Cypress Semiconductor Corp.,Keyboard/Hub,7&25f3aaaa&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.21832,USB\VID_04B4&PID_0101\6&1e01d&0&5
PEPWKD12024,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 3:03:30 PM,6/19/2013 10:45:50 AM,0d3d,40,0.01,0,0,0,"Hub 2, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWKD12095,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 12:55:26 PM,8/23/2016 12:55:26 PM,04b4,101,0.01,3,1,1,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&2273647f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_00\7&25f3aaaa&0&0000
PEPWKD12095,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 12:55:26 PM,8/23/2016 12:55:26 PM,04b4,101,0.01,3,1,2,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&3a36f0c4&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_01\7&25f3aaaa&0&0001
PEPWKD12095,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 12:55:26 PM,8/23/2016 12:55:26 PM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWKD12095,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 12:55:26 PM,8/23/2016 12:55:26 PM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWKD12095,Port_#0002.Hub_#0003,SAMSUNG File-Stor Gadget USB Device,Mass Storage,No,No,No,No,,9d169685,8/23/2016 12:55:26 PM,4/28/2015 4:03:31 AM,400000000,685b,2.32,8,6,50,,,"Samsung Electronics Co., Ltd",GT-I9100 Phone [Galaxy S II] (mass storage mode),,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.19144,USB\VID_04E8&PID_685B\9d169685
PEPWKD12095,Port_#0002.Hub_#0003,SAMSUNG File-Stor Gadget USB Device,Unknown,No,Yes,No,No,,9d169685,8/23/2016 12:55:26 PM,4/28/2015 1:53:16 AM,400000000,6860,4,0,0,0,,,"Samsung Electronics Co., Ltd","GT-I9100 Phone [Galaxy S II], GT-I9300 Phone [Galaxy S III], GT-P7500 [Galaxy Tab 10.1]",,WUDFRd,,WUDFRd.sys,WPD,"Samsung Electronics Co., Ltd.",,,SAMSUNG-SM-G900V,6.1.7600.16385,USB\VID_04E8&PID_6860\9d169685
PEPWKD12095,Port_#0004.Hub_#0001,Apple iPhone,Still Imaging,No,Yes,No,No,,b342e8bd81b04915c67fced56f785d4bdf68c98f,8/23/2016 12:55:26 PM,6/4/2015 2:39:12 AM,05ac,12a8,5.2,6,1,1,,,"Apple, Inc.",,,WUDFRd,,WUDFRd.sys,WPD,Apple Inc.,,,Apple iPhone,6.1.7600.16385,USB\VID_05AC&PID_12A8\b342e8bd81b04915c67fced56f785d4bdf68c98f
PEPWKD12095,Port_#0004.Hub_#0001,SAMSUNG File-Stor Gadget USB Device,Unknown,No,Yes,No,No,,9b9a0510,8/23/2016 12:55:26 PM,10/23/2014 9:09:12 PM,400000000,6860,4,0,0,0,,,"Samsung Electronics Co., Ltd","GT-I9100 Phone [Galaxy S II], GT-I9300 Phone [Galaxy S III], GT-P7500 [Galaxy Tab 10.1]",,WUDFRd,,WUDFRd.sys,WPD,SAMSUNG Electronics Co. Ltd. ,,,SCH-I545,6.1.7600.16385,USB\VID_04E8&PID_6860\9b9a0510
PEPWKD12095,Port_#0004.Hub_#0001,SAMSUNG File-Stor Gadget USB Device,Mass Storage,No,Yes,No,No,,9b9a0510,8/23/2016 12:55:26 PM,10/23/2014 9:08:36 PM,400000000,685b,2.28,8,6,50,,,"Samsung Electronics Co., Ltd",GT-I9100 Phone [Galaxy S II] (mass storage mode),,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.19144,USB\VID_04E8&PID_685B\9b9a0510
PEPWKD12095,Port_#0005.Hub_#0003,USB Composite Device,Unknown,Yes,Yes,No,No,,,8/23/2016 12:55:26 PM,8/21/2016 11:14:19 AM,04b4,101,0.01,0,0,0,"Hub 2, Port 5",,Cypress Semiconductor Corp.,Keyboard/Hub,7&25f3aaaa&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.21832,USB\VID_04B4&PID_0101\6&1e01d&0&5
PEPWKD12095,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 12:55:26 PM,6/20/2013 3:47:10 PM,0d3d,40,0.01,0,0,0,"Hub 2, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWKD12095,Port_#0006.Hub_#0001,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001290413118342,8/23/2016 1:43:04 PM,8/23/2016 1:44:48 PM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,3,USB Mass Storage Device,6.1.7601.19144,USB\VID_0781&PID_5583\4C530001290413118342
PEPWKD12116,0000.001a.0002.001.000.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:35:07 AM,8/23/2016 11:35:07 AM,04b4,101,0.01,3,1,1,,,Cypress Semiconductor Corp.,Keyboard/Hub,7&7114555&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_00\6&90f647b&0&0000
PEPWKD12116,0000.001a.0002.001.000.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:35:07 AM,8/23/2016 11:35:07 AM,04b4,101,0.01,3,1,2,,,Cypress Semiconductor Corp.,Keyboard/Hub,7&c1ed6e9&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_01\6&90f647b&0&0001
PEPWKD12116,0000.001a.0002.001.000.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:35:07 AM,8/23/2016 11:35:07 AM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,7&2e1baca9&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_01\6&1e450b1&0&0001
PEPWKD12116,0000.001a.0002.001.000.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:35:07 AM,8/23/2016 11:35:07 AM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,7&5b0fee0&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_00\6&1e450b1&0&0000
PEPWKD12116,Port_#0001.Hub_#0003,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 11:35:07 AM,7/12/2013 8:39:39 AM,0d3d,40,0.01,0,0,0,"Hub 0, Port 1",,"Tangtop Technology Co., Ltd",,6&1e450b1&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\5&2584ca0a&0&1
PEPWKD12116,Port_#0001.Hub_#0003,USB Composite Device,Unknown,Yes,Yes,No,No,,,8/23/2016 11:35:07 AM,8/22/2016 11:35:05 PM,04b4,101,0.01,0,0,0,"Hub 0, Port 1",,Cypress Semiconductor Corp.,Keyboard/Hub,6&90f647b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.21832,USB\VID_04B4&PID_0101\5&2584ca0a&0&1
PEPWKD12116,Port_#0006.Hub_#0008,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001240411116205,8/23/2016 2:37:19 PM,8/23/2016 2:39:22 PM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.19144,USB\VID_0781&PID_5583\4C530001240411116205
PEPWKD12255,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,7/11/2016 3:28:30 PM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWKD12255,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,7/11/2016 3:28:30 PM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWKD12255,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,7/11/2016 3:28:30 PM,04b4,101,0.01,3,1,2,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&3a36f0c4&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_01\7&25f3aaaa&0&0001
PEPWKD12255,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,7/11/2016 3:28:30 PM,04b4,101,0.01,3,1,1,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&2273647f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_00\7&25f3aaaa&0&0000
PEPWKD12255,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,8/25/2016 9:15:43 AM,04b4,101,0.01,3,1,1,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&2f85067b&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_00\7&1339fa05&0&0000
PEPWKD12255,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,7/11/2016 3:28:30 PM,8/25/2016 9:15:43 AM,04b4,101,0.01,3,1,2,,,Cypress Semiconductor Corp.,Keyboard/Hub,8&356e27b5&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_04B4&PID_0101&MI_01\7&1339fa05&0&0001
PEPWKD12255,Port_#0001.Hub_#0003,Apple iPhone,Still Imaging,No,Yes,No,No,,7178af41e6c0b4eb17a821077d222293e20c06dd,7/11/2016 3:28:30 PM,10/13/2014 5:25:28 AM,05ac,12a8,6.01,6,1,1,,,"Apple, Inc.",,,WUDFRd,,WUDFRd.sys,WPD,Apple Inc.,,,Apple iPhone,6.1.7600.16385,USB\VID_05AC&PID_12A8\7178af41e6c0b4eb17a821077d222293e20c06dd
PEPWKD12255,Port_#0002.Hub_#0003,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001240411116205,8/25/2016 9:40:07 AM,8/25/2016 9:43:17 AM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.19144,USB\VID_0781&PID_5583\4C530001240411116205
PEPWKD12255,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,7/11/2016 3:28:30 PM,4/27/2016 4:11:43 PM,04b4,101,0.01,0,0,0,"Hub 2, Port 5",,Cypress Semiconductor Corp.,Keyboard/Hub,7&25f3aaaa&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.21832,USB\VID_04B4&PID_0101\6&1e01d&0&5
PEPWKD12255,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,7/11/2016 3:28:30 PM,9/18/2013 3:07:56 PM,0d3d,40,0.01,0,0,0,"Hub 2, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWKD12255,Port_#0006.Hub_#0004,USB Composite Device,Unknown,Yes,Yes,No,No,,,7/11/2016 3:28:30 PM,8/25/2016 9:15:42 AM,04b4,101,0.01,0,0,0,"Hub 2, Port 6",,Cypress Semiconductor Corp.,Keyboard/Hub,7&1339fa05&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.21832,USB\VID_04B4&PID_0101\6&1e01d&0&6
PEPWKD12300,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 9:16:30 AM,8/25/2016 9:16:30 AM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWKD12300,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 9:16:30 AM,8/25/2016 9:16:30 AM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWKD12300,Port_#0001.Hub_#0003,Lexar USB Flash Drive USB Device,Mass Storage,No,Yes,No,No,,IMWSNQT5Z0XD7S4T8G4G,8/25/2016 9:16:30 AM,7/31/2014 10:48:00 AM,05dc,a768,11,8,6,50,,,"Lexar Media, Inc.",,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_05DC&PID_A768\IMWSNQT5Z0XD7S4T8G4G
PEPWKD12300,Port_#0001.Hub_#0003,USB 2.0 Flash Drive USB Device,Mass Storage,No,Yes,No,No,,B910ABBF,8/25/2016 9:16:30 AM,5/13/2016 1:29:57 PM,058f,6387,1.03,8,6,50,,,Alcor Micro Corp.,Flash Drive,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_058F&PID_6387\B910ABBF
PEPWKD12300,Port_#0001.Hub_#0003,CBM Flash Disk USB Device,Mass Storage,No,Yes,No,No,,A20081124000076,8/25/2016 9:16:30 AM,10/3/2013 3:00:23 PM,204,6025,1,8,6,50,,,"Chipsbank Microelectronics Co., Ltd",CBM2080 Flash drive controller,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0204&PID_6025\A20081124000076
PEPWKD12300,Port_#0002.Hub_#0003,Generic Mass Storage USB Device,Mass Storage,No,Yes,No,No,,1.23456789012346E+019,8/25/2016 9:16:30 AM,10/1/2013 7:38:50 AM,090c,6200,1,8,6,50,,,"Silicon Motion, Inc. - Taiwan (formerly Feiya Technology Corp.)",microSD card reader,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_090C&PID_6200\12345678901234567890
PEPWKD12300,Port_#0002.Hub_#0003,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001240411116205,8/25/2016 11:10:18 AM,8/25/2016 11:11:26 AM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.17577,USB\VID_0781&PID_5583\4C530001240411116205
PEPWKD12300,Port_#0002.Hub_#0003,USB 2.0 USB Device,Mass Storage,No,Yes,No,No,,CCCB1102191807181235082802,8/25/2016 9:16:30 AM,10/1/2013 11:07:02 AM,1e3d,2093,1,8,6,50,,,"Chipsbank Microelectronics Co., Ltd",CBM209x Flash Drive (OEM),,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_1E3D&PID_2093\CCCB1102191807181235082802
PEPWKD12300,Port_#0005.Hub_#0003,USB Composite Device,Unknown,No,Yes,No,No,,,8/25/2016 9:16:30 AM,9/30/2013 12:30:17 PM,0d3d,40,0.01,0,0,0,"Hub 2, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWKD12300,Port_#0005.Hub_#0004,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 9:16:30 AM,10/1/2013 7:35:24 AM,03f0,24,3,3,1,1,"Hub 2, Port 5",,Hewlett-Packard,KU-0316 Keyboard,7&31037fc2&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_03F0&PID_0024\6&1e01d&0&5
PEPWKD12300,Port_#0005.Hub_#0004,USB Input Device,HID (Human Interface Device),Yes,Yes,No,No,,,8/25/2016 9:16:30 AM,9/4/2015 3:18:20 PM,04b3,3025,1.09,3,1,1,"Hub 2, Port 5",,IBM Corp.,NetVista Full Width Keyboard,7&194fa549&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),70 mA,1.1,USB Input Device,6.1.7601.17514,USB\VID_04B3&PID_3025\6&1e01d&0&5
PEPWKD12300,Port_#0006.Hub_#0004,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 9:16:30 AM,10/1/2013 7:35:29 AM,046d,c018,43.01,3,1,2,"Hub 2, Port 6",,"Logitech, Inc.",Optical Wheel Mouse,7&158e9208&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C018\6&1e01d&0&6
PEPWKD12300,Port_#0006.Hub_#0004,USB Input Device,HID (Human Interface Device),Yes,Yes,No,No,,,8/25/2016 9:16:30 AM,9/4/2015 3:18:20 PM,17ef,6019,1,3,1,2,"Hub 2, Port 6",,Lenovo,,7&2bf1260f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,2,USB Input Device,6.1.7601.17514,USB\VID_17EF&PID_6019\6&1e01d&0&6
PEPWKD12301,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 4:46:41 AM,8/25/2016 4:46:41 AM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWKD12301,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 4:46:41 AM,8/25/2016 4:46:41 AM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWKD12301,Port_#0001.Hub_#0001,USB Input Device,HID (Human Interface Device),Yes,Yes,No,No,,,8/25/2016 4:46:41 AM,8/23/2016 3:13:01 PM,046d,c018,43.01,3,1,2,,,"Logitech, Inc.",Optical Wheel Mouse,6&b1d350c&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,2,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C018\5&78322ab&0&1
PEPWKD12301,Port_#0001.Hub_#0003,USB 2.0 USB Device,Mass Storage,No,Yes,No,No,,CCCB1102191807181235082802,8/25/2016 4:46:41 AM,10/1/2013 12:55:06 PM,1e3d,2093,1,8,6,50,,,"Chipsbank Microelectronics Co., Ltd",CBM209x Flash Drive (OEM),,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_1E3D&PID_2093\CCCB1102191807181235082802
PEPWKD12301,Port_#0001.Hub_#0004,SanDisk Ultra Fit USB Device,Mass Storage,No,Yes,No,No,,4C530001290413118342,8/25/2016 4:46:41 AM,8/23/2016 3:10:03 PM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0781&PID_5583\4C530001290413118342
PEPWKD12301,Port_#0002.Hub_#0001,USB Input Device,HID (Human Interface Device),Yes,Yes,No,No,,,8/25/2016 4:46:41 AM,8/25/2016 11:21:30 AM,04b3,3025,1.02,3,1,1,,,IBM Corp.,NetVista Full Width Keyboard,6&1480b980&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.17514,USB\VID_04B3&PID_3025\5&78322ab&0&2
PEPWKD12301,Port_#0002.Hub_#0004,Kingston DataTraveler 2.0 USB Device,Mass Storage,No,Yes,No,No,,1C6F65342F78FD91A9372D7A,8/25/2016 4:46:41 AM,12/12/2014 9:44:29 AM,951,1665,1,8,6,50,,,Kingston Technology,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0951&PID_1665\1C6F65342F78FD91A9372D7A
PEPWKD12301,Port_#0005.Hub_#0003,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 4:46:41 AM,8/9/2016 8:05:43 AM,04b3,3025,1.09,3,1,1,"Hub 2, Port 5",,IBM Corp.,NetVista Full Width Keyboard,7&194fa549&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.17514,USB\VID_04B3&PID_3025\6&1e01d&0&5
PEPWKD12301,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/25/2016 4:46:41 AM,9/30/2013 6:36:05 PM,0d3d,40,0.01,0,0,0,"Hub 2, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWKD12301,Port_#0006.Hub_#0004,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/25/2016 4:46:41 AM,3/26/2015 12:49:03 PM,17ef,6019,1,3,1,2,"Hub 2, Port 6",,Lenovo,,7&2bf1260f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_17EF&PID_6019\6&1e01d&0&6
